Time (s),Channel,Data
0.78035,prog_clk,1
0.78045,prog_clk,0
0.78055,prog_clk,1
0.78065,prog_clk,0
0.7807500000000001,prog_clk,1
0.78085,prog_clk,0
0.78095,prog_clk,1
0.78105,prog_clk,0
0.78115,prog_clk,1
0.78125,prog_clk,0
0.78135,prog_clk,1
0.78145,prog_clk,0
0.78155,prog_clk,1
0.78165,prog_clk,0
0.7817499999999999,prog_clk,1
0.78185,prog_clk,0
0.78195,prog_clk,1
0.78205,prog_clk,0
0.78215,prog_clk,1
0.78225,prog_clk,0
0.78235,prog_clk,1
0.78245,prog_clk,0
0.78255,prog_clk,1
0.78265,prog_clk,0
0.7827499999999999,prog_clk,1
0.78285,prog_clk,0
0.78295,prog_clk,1
0.78305,prog_clk,0
0.78315,prog_clk,1
0.78325,prog_clk,0
0.78335,prog_clk,1
0.78345,prog_clk,0
0.78355,prog_clk,1
0.78365,prog_clk,0
0.7837499999999999,prog_clk,1
0.78385,prog_clk,0
0.78395,prog_clk,1
0.78405,prog_clk,0
0.78415,prog_clk,1
0.78425,prog_clk,0
0.78435,prog_clk,1
0.78445,prog_clk,0
0.78455,prog_clk,1
0.78465,prog_clk,0
0.7847499999999999,prog_clk,1
0.78485,prog_clk,0
0.78495,prog_clk,1
0.78505,prog_clk,0
0.78515,prog_clk,1
0.78525,prog_clk,0
0.78535,prog_clk,1
0.78545,prog_clk,0
0.78555,prog_clk,1
0.78565,prog_clk,0
0.7857499999999999,prog_clk,1
0.78585,prog_clk,0
0.78595,prog_clk,1
0.78605,prog_clk,0
0.78615,prog_clk,1
0.78625,prog_clk,0
0.78635,prog_clk,1
0.78645,prog_clk,0
0.78655,prog_clk,1
0.78665,prog_clk,0
0.7867499999999999,prog_clk,1
0.78685,prog_clk,0
0.78695,prog_clk,1
0.78705,prog_clk,0
0.78715,prog_clk,1
0.78725,prog_clk,0
0.78735,prog_clk,1
0.78745,prog_clk,0
0.78755,prog_clk,1
0.78765,prog_clk,0
0.78775,prog_clk,1
0.7878500000000001,prog_clk,0
0.788,prog_clk,1
0.7881,prog_clk,0
0.7882,prog_clk,1
0.7883,prog_clk,0
0.7884,prog_clk,1
0.7885,prog_clk,0
0.7886,prog_clk,1
0.7887,prog_clk,0
0.7887999999999999,prog_clk,1
0.7889,prog_clk,0
0.789,prog_clk,1
0.7891,prog_clk,0
0.7892,prog_clk,1
0.7893,prog_clk,0
0.7894,prog_clk,1
0.7895,prog_clk,0
0.7896,prog_clk,1
0.7897,prog_clk,0
0.7897999999999999,prog_clk,1
0.7899,prog_clk,0
0.79,prog_clk,1
0.7901,prog_clk,0
0.7902,prog_clk,1
0.7903,prog_clk,0
0.7904,prog_clk,1
0.7905,prog_clk,0
0.7906,prog_clk,1
0.7907,prog_clk,0
0.7907999999999999,prog_clk,1
0.7909,prog_clk,0
0.791,prog_clk,1
0.7911,prog_clk,0
0.7912,prog_clk,1
0.7913,prog_clk,0
0.7914,prog_clk,1
0.7915,prog_clk,0
0.7916,prog_clk,1
0.7917,prog_clk,0
0.7917999999999999,prog_clk,1
0.7919,prog_clk,0
0.792,prog_clk,1
0.7921,prog_clk,0
0.7922,prog_clk,1
0.7923,prog_clk,0
0.7924,prog_clk,1
0.7925,prog_clk,0
0.7926,prog_clk,1
0.7927,prog_clk,0
0.7927999999999999,prog_clk,1
0.7929,prog_clk,0
0.793,prog_clk,1
0.7931,prog_clk,0
0.7932,prog_clk,1
0.7933,prog_clk,0
0.7934,prog_clk,1
0.7935,prog_clk,0
0.7936,prog_clk,1
0.7937,prog_clk,0
0.7938,prog_clk,1
0.7939000000000001,prog_clk,0
0.794,prog_clk,1
0.7941,prog_clk,0
0.7942,prog_clk,1
0.7943,prog_clk,0
0.7944,prog_clk,1
0.7945,prog_clk,0
0.7946,prog_clk,1
0.7947,prog_clk,0
0.7948,prog_clk,1
0.7949000000000001,prog_clk,0
0.795,prog_clk,1
0.7951,prog_clk,0
0.7952,prog_clk,1
0.7953,prog_clk,0
0.7954,prog_clk,1
0.7955,prog_clk,0
0.7956,prog_clk,1
0.7957,prog_clk,0
0.7958,prog_clk,1
0.7959000000000001,prog_clk,0
0.796,prog_clk,1
0.7961,prog_clk,0
0.7962,prog_clk,1
0.7963,prog_clk,0
0.7964,prog_clk,1
0.7965,prog_clk,0
0.7966,prog_clk,1
0.7967,prog_clk,0
0.7968,prog_clk,1
0.7969000000000001,prog_clk,0
0.797,prog_clk,1
0.7971,prog_clk,0
0.7972,prog_clk,1
0.7973,prog_clk,0
0.7974,prog_clk,1
0.7975,prog_clk,0
0.7976,prog_clk,1
0.7977,prog_clk,0
0.7978,prog_clk,1
0.7979000000000001,prog_clk,0
0.798,prog_clk,1
0.7981,prog_clk,0
0.79825,prog_clk,1
0.79835,prog_clk,0
0.79845,prog_clk,1
0.79855,prog_clk,0
0.79865,prog_clk,1
0.79875,prog_clk,0
0.7988499999999999,prog_clk,1
0.79895,prog_clk,0
0.79905,prog_clk,1
0.79915,prog_clk,0
0.79925,prog_clk,1
0.79935,prog_clk,0
0.79945,prog_clk,1
0.79955,prog_clk,0
0.79965,prog_clk,1
0.79975,prog_clk,0
0.7998499999999999,prog_clk,1
0.79995,prog_clk,0
0.80005,prog_clk,1
0.80015,prog_clk,0
0.80025,prog_clk,1
0.80035,prog_clk,0
0.80045,prog_clk,1
0.80055,prog_clk,0
0.80065,prog_clk,1
0.80075,prog_clk,0
0.80085,prog_clk,1
0.8009500000000001,prog_clk,0
0.80105,prog_clk,1
0.80115,prog_clk,0
0.80125,prog_clk,1
0.80135,prog_clk,0
0.80145,prog_clk,1
0.80155,prog_clk,0
0.80165,prog_clk,1
0.80175,prog_clk,0
0.80185,prog_clk,1
0.8019500000000001,prog_clk,0
0.80205,prog_clk,1
0.80215,prog_clk,0
0.80225,prog_clk,1
0.80235,prog_clk,0
0.80245,prog_clk,1
0.80255,prog_clk,0
0.80265,prog_clk,1
0.80275,prog_clk,0
0.80285,prog_clk,1
0.8029500000000001,prog_clk,0
0.80305,prog_clk,1
0.80315,prog_clk,0
0.80325,prog_clk,1
0.80335,prog_clk,0
0.80345,prog_clk,1
0.80355,prog_clk,0
0.80365,prog_clk,1
0.80375,prog_clk,0
0.80385,prog_clk,1
0.8039500000000001,prog_clk,0
0.80405,prog_clk,1
0.80415,prog_clk,0
0.80425,prog_clk,1
0.80435,prog_clk,0
0.80445,prog_clk,1
0.80455,prog_clk,0
0.80465,prog_clk,1
0.80475,prog_clk,0
0.80485,prog_clk,1
0.8049500000000001,prog_clk,0
0.80505,prog_clk,1
0.80515,prog_clk,0
0.80525,prog_clk,1
0.80535,prog_clk,0
0.80545,prog_clk,1
0.80555,prog_clk,0
0.80565,prog_clk,1
0.80575,prog_clk,0
0.80585,prog_clk,1
0.8059500000000001,prog_clk,0
0.80605,prog_clk,1
0.80615,prog_clk,0
0.80625,prog_clk,1
0.80635,prog_clk,0
0.80645,prog_clk,1
0.80655,prog_clk,0
0.80665,prog_clk,1
0.80675,prog_clk,0
0.80685,prog_clk,1
0.8069499999999999,prog_clk,0
0.80705,prog_clk,1
0.80715,prog_clk,0
0.80725,prog_clk,1
0.80735,prog_clk,0
0.80745,prog_clk,1
0.80755,prog_clk,0
0.80765,prog_clk,1
0.80775,prog_clk,0
0.80785,prog_clk,1
0.8079499999999999,prog_clk,0
0.80805,prog_clk,1
0.80815,prog_clk,0
0.80825,prog_clk,1
0.80835,prog_clk,0
0.8085,prog_clk,1
0.8086,prog_clk,0
0.8087,prog_clk,1
0.8088,prog_clk,0
0.8089,prog_clk,1
0.8090000000000001,prog_clk,0
0.8091,prog_clk,1
0.8092,prog_clk,0
0.8093,prog_clk,1
0.8094,prog_clk,0
0.8095,prog_clk,1
0.8096,prog_clk,0
0.8097,prog_clk,1
0.8098,prog_clk,0
0.8099,prog_clk,1
0.8100000000000001,prog_clk,0
0.8101,prog_clk,1
0.8102,prog_clk,0
0.8103,prog_clk,1
0.8104,prog_clk,0
0.8105,prog_clk,1
0.8106,prog_clk,0
0.8107,prog_clk,1
0.8108,prog_clk,0
0.8109,prog_clk,1
0.8110000000000001,prog_clk,0
0.8111,prog_clk,1
0.8112,prog_clk,0
0.8113,prog_clk,1
0.8114,prog_clk,0
0.8115,prog_clk,1
0.8116,prog_clk,0
0.8117,prog_clk,1
0.8118,prog_clk,0
0.8119,prog_clk,1
0.8120000000000001,prog_clk,0
0.8121,prog_clk,1
0.8122,prog_clk,0
0.8123,prog_clk,1
0.8124,prog_clk,0
0.8125,prog_clk,1
0.8126,prog_clk,0
0.8127,prog_clk,1
0.8128,prog_clk,0
0.8129,prog_clk,1
0.8129999999999999,prog_clk,0
0.8131,prog_clk,1
0.8132,prog_clk,0
0.8133,prog_clk,1
0.8134,prog_clk,0
0.8135,prog_clk,1
0.8136,prog_clk,0
0.8137,prog_clk,1
0.8138,prog_clk,0
0.8139,prog_clk,1
0.8139999999999999,prog_clk,0
0.8141,prog_clk,1
0.8142,prog_clk,0
0.8143,prog_clk,1
0.8144,prog_clk,0
0.8145,prog_clk,1
0.8146,prog_clk,0
0.8147,prog_clk,1
0.8148,prog_clk,0
0.8149,prog_clk,1
0.8149999999999999,prog_clk,0
0.8151,prog_clk,1
0.8152,prog_clk,0
0.8153,prog_clk,1
0.8154,prog_clk,0
0.8155,prog_clk,1
0.8156,prog_clk,0
0.8157,prog_clk,1
0.8158,prog_clk,0
0.8159,prog_clk,1
0.8159999999999999,prog_clk,0
0.8161,prog_clk,1
0.8162,prog_clk,0
0.8163,prog_clk,1
0.8164,prog_clk,0
0.8165,prog_clk,1
0.8166,prog_clk,0
0.8167,prog_clk,1
0.8168,prog_clk,0
0.8169,prog_clk,1
0.8169999999999999,prog_clk,0
0.8171,prog_clk,1
0.8172,prog_clk,0
0.8173,prog_clk,1
0.8174,prog_clk,0
0.8175,prog_clk,1
0.8176,prog_clk,0
0.8177,prog_clk,1
0.8178,prog_clk,0
0.8179,prog_clk,1
0.8179999999999999,prog_clk,0
0.8181,prog_clk,1
0.8182,prog_clk,0
0.8183,prog_clk,1
0.8184,prog_clk,0
0.8185,prog_clk,1
0.8186,prog_clk,0
0.81875,prog_clk,1
0.81885,prog_clk,0
0.81895,prog_clk,1
0.8190499999999999,prog_clk,0
0.81915,prog_clk,1
0.81925,prog_clk,0
0.81935,prog_clk,1
0.81945,prog_clk,0
0.81955,prog_clk,1
0.81965,prog_clk,0
0.81975,prog_clk,1
0.81985,prog_clk,0
0.81995,prog_clk,1
0.8200499999999999,prog_clk,0
0.82015,prog_clk,1
0.82025,prog_clk,0
0.82035,prog_clk,1
0.82045,prog_clk,0
0.82055,prog_clk,1
0.82065,prog_clk,0
0.82075,prog_clk,1
0.82085,prog_clk,0
0.82095,prog_clk,1
0.8210499999999999,prog_clk,0
0.82115,prog_clk,1
0.82125,prog_clk,0
0.82135,prog_clk,1
0.82145,prog_clk,0
0.82155,prog_clk,1
0.82165,prog_clk,0
0.82175,prog_clk,1
0.82185,prog_clk,0
0.82195,prog_clk,1
0.8220499999999999,prog_clk,0
0.82215,prog_clk,1
0.82225,prog_clk,0
0.82235,prog_clk,1
0.82245,prog_clk,0
0.82255,prog_clk,1
0.82265,prog_clk,0
0.82275,prog_clk,1
0.82285,prog_clk,0
0.82295,prog_clk,1
0.8230499999999999,prog_clk,0
0.82315,prog_clk,1
0.82325,prog_clk,0
0.82335,prog_clk,1
0.82345,prog_clk,0
0.82355,prog_clk,1
0.82365,prog_clk,0
0.82375,prog_clk,1
0.82385,prog_clk,0
0.82395,prog_clk,1
0.8240499999999999,prog_clk,0
0.82415,prog_clk,1
0.82425,prog_clk,0
0.82435,prog_clk,1
0.82445,prog_clk,0
0.82455,prog_clk,1
0.82465,prog_clk,0
0.82475,prog_clk,1
0.82485,prog_clk,0
0.82495,prog_clk,1
0.82505,prog_clk,0
0.8251500000000001,prog_clk,1
0.82525,prog_clk,0
0.82535,prog_clk,1
0.82545,prog_clk,0
0.82555,prog_clk,1
0.82565,prog_clk,0
0.82575,prog_clk,1
0.82585,prog_clk,0
0.82595,prog_clk,1
0.82605,prog_clk,0
0.8261500000000001,prog_clk,1
0.82625,prog_clk,0
0.82635,prog_clk,1
0.82645,prog_clk,0
0.82655,prog_clk,1
0.82665,prog_clk,0
0.82675,prog_clk,1
0.82685,prog_clk,0
0.82695,prog_clk,1
0.82705,prog_clk,0
0.8271500000000001,prog_clk,1
0.82725,prog_clk,0
0.82735,prog_clk,1
0.82745,prog_clk,0
0.82755,prog_clk,1
0.82765,prog_clk,0
0.82775,prog_clk,1
0.82785,prog_clk,0
0.82795,prog_clk,1
0.82805,prog_clk,0
0.8281500000000001,prog_clk,1
0.82825,prog_clk,0
0.82835,prog_clk,1
0.82845,prog_clk,0
0.82855,prog_clk,1
0.82865,prog_clk,0
0.8288,prog_clk,1
0.82885,prog_clk,0
0.829,prog_clk,1
0.8290999999999999,prog_clk,0
0.8292,prog_clk,1
0.8293,prog_clk,0
0.8294,prog_clk,1
0.8295,prog_clk,0
0.8296,prog_clk,1
0.8297,prog_clk,0
0.8298,prog_clk,1
0.8299,prog_clk,0
0.83,prog_clk,1
0.8300999999999999,prog_clk,0
0.8302,prog_clk,1
0.8303,prog_clk,0
0.8304,prog_clk,1
0.8305,prog_clk,0
0.8306,prog_clk,1
0.8307,prog_clk,0
0.8308,prog_clk,1
0.8309,prog_clk,0
0.831,prog_clk,1
0.8310999999999999,prog_clk,0
0.8312,prog_clk,1
0.8313,prog_clk,0
0.8314,prog_clk,1
0.8315,prog_clk,0
0.8316,prog_clk,1
0.8317,prog_clk,0
0.8318,prog_clk,1
0.8319,prog_clk,0
0.832,prog_clk,1
0.8321,prog_clk,0
0.8322000000000001,prog_clk,1
0.8323,prog_clk,0
0.8324,prog_clk,1
0.8325,prog_clk,0
0.8326,prog_clk,1
0.8327,prog_clk,0
0.8328,prog_clk,1
0.8329,prog_clk,0
0.833,prog_clk,1
0.8331,prog_clk,0
0.8332000000000001,prog_clk,1
0.8333,prog_clk,0
0.8334,prog_clk,1
0.8335,prog_clk,0
0.8336,prog_clk,1
0.8337,prog_clk,0
0.8338,prog_clk,1
0.8339,prog_clk,0
0.834,prog_clk,1
0.8341,prog_clk,0
0.8342000000000001,prog_clk,1
0.8343,prog_clk,0
0.8344,prog_clk,1
0.8345,prog_clk,0
0.8346,prog_clk,1
0.8347,prog_clk,0
0.8348,prog_clk,1
0.8349,prog_clk,0
0.835,prog_clk,1
0.8351,prog_clk,0
0.8352000000000001,prog_clk,1
0.8353,prog_clk,0
0.8354,prog_clk,1
0.8355,prog_clk,0
0.8356,prog_clk,1
0.8357,prog_clk,0
0.8358,prog_clk,1
0.8359,prog_clk,0
0.836,prog_clk,1
0.8361,prog_clk,0
0.8362000000000001,prog_clk,1
0.8363,prog_clk,0
0.8364,prog_clk,1
0.8365,prog_clk,0
0.8366,prog_clk,1
0.8367,prog_clk,0
0.8368,prog_clk,1
0.8369,prog_clk,0
0.837,prog_clk,1
0.8371,prog_clk,0
0.8372000000000001,prog_clk,1
0.8373,prog_clk,0
0.8374,prog_clk,1
0.8375,prog_clk,0
0.8376,prog_clk,1
0.8377,prog_clk,0
0.8378,prog_clk,1
0.8379,prog_clk,0
0.838,prog_clk,1
0.8381,prog_clk,0
0.8381999999999999,prog_clk,1
0.8383,prog_clk,0
0.8384,prog_clk,1
0.8385,prog_clk,0
0.8386,prog_clk,1
0.8387,prog_clk,0
0.8388,prog_clk,1
0.8389,prog_clk,0
0.83905,prog_clk,1
0.8391,prog_clk,0
0.8392500000000001,prog_clk,1
0.83935,prog_clk,0
0.83945,prog_clk,1
0.83955,prog_clk,0
0.83965,prog_clk,1
0.83975,prog_clk,0
0.83985,prog_clk,1
0.83995,prog_clk,0
0.84005,prog_clk,1
0.84015,prog_clk,0
0.8402500000000001,prog_clk,1
0.84035,prog_clk,0
0.84045,prog_clk,1
0.84055,prog_clk,0
0.84065,prog_clk,1
0.84075,prog_clk,0
0.84085,prog_clk,1
0.84095,prog_clk,0
0.84105,prog_clk,1
0.84115,prog_clk,0
0.8412500000000001,prog_clk,1
0.84135,prog_clk,0
0.84145,prog_clk,1
0.84155,prog_clk,0
0.84165,prog_clk,1
0.84175,prog_clk,0
0.84185,prog_clk,1
0.84195,prog_clk,0
0.84205,prog_clk,1
0.84215,prog_clk,0
0.8422500000000001,prog_clk,1
0.84235,prog_clk,0
0.84245,prog_clk,1
0.84255,prog_clk,0
0.84265,prog_clk,1
0.84275,prog_clk,0
0.84285,prog_clk,1
0.84295,prog_clk,0
0.84305,prog_clk,1
0.84315,prog_clk,0
0.8432500000000001,prog_clk,1
0.84335,prog_clk,0
0.84345,prog_clk,1
0.84355,prog_clk,0
0.84365,prog_clk,1
0.84375,prog_clk,0
0.84385,prog_clk,1
0.84395,prog_clk,0
0.84405,prog_clk,1
0.84415,prog_clk,0
0.8442499999999999,prog_clk,1
0.84435,prog_clk,0
0.84445,prog_clk,1
0.84455,prog_clk,0
0.84465,prog_clk,1
0.84475,prog_clk,0
0.84485,prog_clk,1
0.84495,prog_clk,0
0.84505,prog_clk,1
0.84515,prog_clk,0
0.8452499999999999,prog_clk,1
0.84535,prog_clk,0
0.84545,prog_clk,1
0.84555,prog_clk,0
0.84565,prog_clk,1
0.84575,prog_clk,0
0.84585,prog_clk,1
0.84595,prog_clk,0
0.84605,prog_clk,1
0.84615,prog_clk,0
0.8462499999999999,prog_clk,1
0.84635,prog_clk,0
0.84645,prog_clk,1
0.84655,prog_clk,0
0.84665,prog_clk,1
0.84675,prog_clk,0
0.84685,prog_clk,1
0.84695,prog_clk,0
0.84705,prog_clk,1
0.84715,prog_clk,0
0.8472499999999999,prog_clk,1
0.84735,prog_clk,0
0.84745,prog_clk,1
0.84755,prog_clk,0
0.84765,prog_clk,1
0.84775,prog_clk,0
0.84785,prog_clk,1
0.84795,prog_clk,0
0.84805,prog_clk,1
0.84815,prog_clk,0
0.8482499999999999,prog_clk,1
0.84835,prog_clk,0
0.84845,prog_clk,1
0.84855,prog_clk,0
0.84865,prog_clk,1
0.84875,prog_clk,0
0.84885,prog_clk,1
0.84895,prog_clk,0
0.84905,prog_clk,1
0.84915,prog_clk,0
0.8493000000000001,prog_clk,1
0.8494,prog_clk,0
0.8495,prog_clk,1
0.8496,prog_clk,0
0.8497,prog_clk,1
0.8498,prog_clk,0
0.8499,prog_clk,1
0.85,prog_clk,0
0.8501,prog_clk,1
0.8502,prog_clk,0
0.8502999999999999,prog_clk,1
0.8504,prog_clk,0
0.8505,prog_clk,1
0.8506,prog_clk,0
0.8507,prog_clk,1
0.8508,prog_clk,0
0.8509,prog_clk,1
0.851,prog_clk,0
0.8511,prog_clk,1
0.8512,prog_clk,0
0.8512999999999999,prog_clk,1
0.8514,prog_clk,0
0.8515,prog_clk,1
0.8516,prog_clk,0
0.8517,prog_clk,1
0.8518,prog_clk,0
0.8519,prog_clk,1
0.852,prog_clk,0
0.8521,prog_clk,1
0.8522,prog_clk,0
0.8522999999999999,prog_clk,1
0.8524,prog_clk,0
0.8525,prog_clk,1
0.8526,prog_clk,0
0.8527,prog_clk,1
0.8528,prog_clk,0
0.8529,prog_clk,1
0.853,prog_clk,0
0.8531,prog_clk,1
0.8532,prog_clk,0
0.8532999999999999,prog_clk,1
0.8534,prog_clk,0
0.8535,prog_clk,1
0.8536,prog_clk,0
0.8537,prog_clk,1
0.8538,prog_clk,0
0.8539,prog_clk,1
0.854,prog_clk,0
0.8541,prog_clk,1
0.8542,prog_clk,0
0.8542999999999999,prog_clk,1
0.8544,prog_clk,0
0.8545,prog_clk,1
0.8546,prog_clk,0
0.8547,prog_clk,1
0.8548,prog_clk,0
0.8549,prog_clk,1
0.855,prog_clk,0
0.8551,prog_clk,1
0.8552,prog_clk,0
0.8552999999999999,prog_clk,1
0.8554,prog_clk,0
0.8555,prog_clk,1
0.8556,prog_clk,0
0.8557,prog_clk,1
0.8558,prog_clk,0
0.8559,prog_clk,1
0.856,prog_clk,0
0.8561,prog_clk,1
0.8562,prog_clk,0
0.8563,prog_clk,1
0.8564000000000001,prog_clk,0
0.8565,prog_clk,1
0.8566,prog_clk,0
0.8567,prog_clk,1
0.8568,prog_clk,0
0.8569,prog_clk,1
0.857,prog_clk,0
0.8571,prog_clk,1
0.8572,prog_clk,0
0.8573,prog_clk,1
0.8574000000000001,prog_clk,0
0.8575,prog_clk,1
0.8576,prog_clk,0
0.8577,prog_clk,1
0.8578,prog_clk,0
0.8579,prog_clk,1
0.858,prog_clk,0
0.8581,prog_clk,1
0.8582,prog_clk,0
0.8583,prog_clk,1
0.8584000000000001,prog_clk,0
0.8585,prog_clk,1
0.8586,prog_clk,0
0.8587,prog_clk,1
0.8588,prog_clk,0
0.8589,prog_clk,1
0.859,prog_clk,0
0.8591,prog_clk,1
0.8592,prog_clk,0
0.8593,prog_clk,1
0.8594000000000001,prog_clk,0
0.85955,prog_clk,1
0.85965,prog_clk,0
0.85975,prog_clk,1
0.85985,prog_clk,0
0.85995,prog_clk,1
0.86005,prog_clk,0
0.86015,prog_clk,1
0.86025,prog_clk,0
0.8603499999999999,prog_clk,1
0.86045,prog_clk,0
0.86055,prog_clk,1
0.86065,prog_clk,0
0.86075,prog_clk,1
0.86085,prog_clk,0
0.86095,prog_clk,1
0.86105,prog_clk,0
0.86115,prog_clk,1
0.86125,prog_clk,0
0.8613499999999999,prog_clk,1
0.86145,prog_clk,0
0.86155,prog_clk,1
0.86165,prog_clk,0
0.86175,prog_clk,1
0.86185,prog_clk,0
0.86195,prog_clk,1
0.86205,prog_clk,0
0.86215,prog_clk,1
0.86225,prog_clk,0
0.8623499999999999,prog_clk,1
0.86245,prog_clk,0
0.86255,prog_clk,1
0.86265,prog_clk,0
0.86275,prog_clk,1
0.86285,prog_clk,0
0.86295,prog_clk,1
0.86305,prog_clk,0
0.86315,prog_clk,1
0.86325,prog_clk,0
0.86335,prog_clk,1
0.8634500000000001,prog_clk,0
0.86355,prog_clk,1
0.86365,prog_clk,0
0.86375,prog_clk,1
0.86385,prog_clk,0
0.86395,prog_clk,1
0.86405,prog_clk,0
0.86415,prog_clk,1
0.86425,prog_clk,0
0.86435,prog_clk,1
0.8644500000000001,prog_clk,0
0.86455,prog_clk,1
0.86465,prog_clk,0
0.86475,prog_clk,1
0.86485,prog_clk,0
0.86495,prog_clk,1
0.86505,prog_clk,0
0.86515,prog_clk,1
0.86525,prog_clk,0
0.86535,prog_clk,1
0.8654500000000001,prog_clk,0
0.86555,prog_clk,1
0.86565,prog_clk,0
0.86575,prog_clk,1
0.86585,prog_clk,0
0.86595,prog_clk,1
0.86605,prog_clk,0
0.86615,prog_clk,1
0.86625,prog_clk,0
0.86635,prog_clk,1
0.8664500000000001,prog_clk,0
0.86655,prog_clk,1
0.86665,prog_clk,0
0.86675,prog_clk,1
0.86685,prog_clk,0
0.86695,prog_clk,1
0.86705,prog_clk,0
0.86715,prog_clk,1
0.86725,prog_clk,0
0.86735,prog_clk,1
0.8674500000000001,prog_clk,0
0.86755,prog_clk,1
0.86765,prog_clk,0
0.86775,prog_clk,1
0.86785,prog_clk,0
0.86795,prog_clk,1
0.86805,prog_clk,0
0.86815,prog_clk,1
0.86825,prog_clk,0
0.86835,prog_clk,1
0.8684500000000001,prog_clk,0
0.86855,prog_clk,1
0.86865,prog_clk,0
0.86875,prog_clk,1
0.86885,prog_clk,0
0.86895,prog_clk,1
0.86905,prog_clk,0
0.86915,prog_clk,1
0.86925,prog_clk,0
0.86935,prog_clk,1
0.8694499999999999,prog_clk,0
0.86955,prog_clk,1
0.86965,prog_clk,0
0.8698,prog_clk,1
0.8699,prog_clk,0
0.87,prog_clk,1
0.8701,prog_clk,0
0.8702,prog_clk,1
0.8703,prog_clk,0
0.8704,prog_clk,1
0.8705000000000001,prog_clk,0
0.8706,prog_clk,1
0.8707,prog_clk,0
0.8708,prog_clk,1
0.8709,prog_clk,0
0.871,prog_clk,1
0.8711,prog_clk,0
0.8712,prog_clk,1
0.8713,prog_clk,0
0.8714,prog_clk,1
0.8715000000000001,prog_clk,0
0.8716,prog_clk,1
0.8717,prog_clk,0
0.8718,prog_clk,1
0.8719,prog_clk,0
0.872,prog_clk,1
0.8721,prog_clk,0
0.8722,prog_clk,1
0.8723,prog_clk,0
0.8724,prog_clk,1
0.8725000000000001,prog_clk,0
0.8726,prog_clk,1
0.8727,prog_clk,0
0.8728,prog_clk,1
0.8729,prog_clk,0
0.873,prog_clk,1
0.8731,prog_clk,0
0.8732,prog_clk,1
0.8733,prog_clk,0
0.8734,prog_clk,1
0.8735000000000001,prog_clk,0
0.8736,prog_clk,1
0.8737,prog_clk,0
0.8738,prog_clk,1
0.8739,prog_clk,0
0.874,prog_clk,1
0.8741,prog_clk,0
0.8742,prog_clk,1
0.8743,prog_clk,0
0.8744,prog_clk,1
0.8745000000000001,prog_clk,0
0.8746,prog_clk,1
0.8747,prog_clk,0
0.8748,prog_clk,1
0.8749,prog_clk,0
0.875,prog_clk,1
0.8751,prog_clk,0
0.8752,prog_clk,1
0.8753,prog_clk,0
0.8754,prog_clk,1
0.8754999999999999,prog_clk,0
0.8756,prog_clk,1
0.8757,prog_clk,0
0.8758,prog_clk,1
0.8759,prog_clk,0
0.876,prog_clk,1
0.8761,prog_clk,0
0.8762,prog_clk,1
0.8763,prog_clk,0
0.8764,prog_clk,1
0.8764999999999999,prog_clk,0
0.8766,prog_clk,1
0.8767,prog_clk,0
0.8768,prog_clk,1
0.8769,prog_clk,0
0.877,prog_clk,1
0.8771,prog_clk,0
0.8772,prog_clk,1
0.8773,prog_clk,0
0.8774,prog_clk,1
0.8774999999999999,prog_clk,0
0.8776,prog_clk,1
0.8777,prog_clk,0
0.8778,prog_clk,1
0.8779,prog_clk,0
0.878,prog_clk,1
0.8781,prog_clk,0
0.8782,prog_clk,1
0.8783,prog_clk,0
0.8784,prog_clk,1
0.8784999999999999,prog_clk,0
0.8786,prog_clk,1
0.8787,prog_clk,0
0.8788,prog_clk,1
0.8789,prog_clk,0
0.879,prog_clk,1
0.879,spypad_1,1
0.8791,prog_clk,0
0.8792,prog_clk,1
0.8793,prog_clk,0
0.8794,prog_clk,1
0.8794999999999999,prog_clk,0
0.8796,prog_clk,1
0.8797,prog_clk,0
0.8798,prog_clk,1
0.8799,prog_clk,0
0.88005,prog_clk,1
0.88015,prog_clk,0
0.88025,prog_clk,1
0.88035,prog_clk,0
0.88045,prog_clk,1
0.8805500000000001,prog_clk,0
0.88065,prog_clk,1
0.88065,spypad_1,0
0.88075,prog_clk,0
0.88085,prog_clk,1
0.88095,prog_clk,0
0.88105,prog_clk,1
0.88115,prog_clk,0
0.88125,prog_clk,1
0.88135,prog_clk,0
0.88145,prog_clk,1
0.8815499999999999,prog_clk,0
0.88165,prog_clk,1
0.88175,prog_clk,0
0.88185,prog_clk,1
0.88195,prog_clk,0
0.88205,prog_clk,1
0.88215,prog_clk,0
0.88225,prog_clk,1
0.88235,prog_clk,0
0.88245,prog_clk,1
0.8825499999999999,prog_clk,0
0.88265,prog_clk,1
0.88275,prog_clk,0
0.88285,prog_clk,1
0.88295,prog_clk,0
0.88305,prog_clk,1
0.88315,prog_clk,0
0.88325,prog_clk,1
0.88335,prog_clk,0
0.88345,prog_clk,1
0.8835499999999999,prog_clk,0
0.88365,prog_clk,1
0.88375,prog_clk,0
0.88385,prog_clk,1
0.88395,prog_clk,0
0.88405,prog_clk,1
0.88415,prog_clk,0
0.88425,prog_clk,1
0.88435,prog_clk,0
0.88445,prog_clk,1
0.8845499999999999,prog_clk,0
0.88465,prog_clk,1
0.88475,prog_clk,0
0.88485,prog_clk,1
0.88495,prog_clk,0
0.88505,prog_clk,1
0.88515,prog_clk,0
0.88525,prog_clk,1
